MAIN_ROAD,CITY_DISTRICT,ADDRESS,BUILD_1ST_NUM,BUILD_2ND_NUM,COMPLEX_NAME,AREA,CONTRACT_YEAR_MONTH,CONTRACT_DAY,AMOUNT,FLOOR,CONSTRUCTION_YEAR,ROAD_NAME,TERMINATION_DATE,TRANSACTION_TYPE,BROKER_LOCATION,ROAD_NUM
디지털로32가길,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15
디지털로32길,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14
디지털로64길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
디지털로69길,75,75,75,75,75,75,75,75,75,75,75,75,0,75,75,75
뚝섬로,342,342,342,342,342,342,342,342,342,342,342,342,5,342,342,342
뚝섬로13길,16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16
뚝섬로1길,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25
뚝섬로24길,22,22,22,22,22,22,22,22,22,22,22,22,0,22,22,22
뚝섬로31길,55,55,55,55,55,55,55,55,55,55,55,55,1,55,55,55
뚝섬로33길,41,41,41,41,41,41,41,41,41,41,41,41,1,41,41,41
뚝섬로34길,125,125,125,125,125,125,125,125,125,125,125,125,1,125,125,125
뚝섬로35길,84,84,84,84,84,84,84,84,84,84,84,84,0,84,84,84
뚝섬로36가길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
뚝섬로36길,49,49,49,49,49,49,49,49,49,49,49,49,0,49,49,49
뚝섬로3길,40,40,40,40,40,40,40,40,40,40,40,40,1,40,40,40
뚝섬로41길,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21
뚝섬로46길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
뚝섬로52길,30,30,30,30,30,30,30,30,30,30,30,30,1,30,30,30
뚝섬로52마길,68,68,68,68,68,68,68,68,68,68,68,68,0,68,68,68
뚝섬로54길,44,44,44,44,44,44,44,44,44,44,44,44,0,44,44,44
뚝섬로56가길,75,75,75,75,75,75,75,75,75,75,75,75,4,75,75,75
뚝섬로56길,22,22,22,22,22,22,22,22,22,22,22,22,0,22,22,22
뚝섬로58길,36,36,36,36,36,36,36,36,36,36,36,36,1,36,36,36
뚝섬로5길,18,18,18,18,18,18,18,18,18,18,18,18,0,18,18,18
뚝섬로66길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
마곡서1로,279,279,279,279,279,279,279,279,279,279,279,279,6,279,279,279
마곡서로,101,101,101,101,101,101,101,101,101,101,101,101,2,101,101,101
마곡중앙1로,257,257,257,257,257,257,257,257,257,257,257,257,8,257,257,257
마곡중앙3로,107,107,107,107,107,107,107,107,107,107,107,107,0,107,107,107
마곡중앙로,126,126,126,126,126,126,126,126,126,126,126,126,1,126,126,126
마들로,3443,3443,3443,3443,3443,3443,3443,3443,3443,3443,3443,3443,43,3443,3443,3443
마들로11가길,39,39,39,39,39,39,39,39,39,39,39,39,1,39,39,39
마들로16길,29,29,29,29,29,29,29,29,29,29,29,29,0,29,29,29
마들로1길,38,38,38,38,38,38,38,38,38,38,38,38,1,38,38,38
마들로3길,164,164,164,164,164,164,164,164,164,164,164,164,1,164,164,164
마들로5길,46,46,46,46,46,46,46,46,46,46,46,46,1,46,46,46
마른내로,71,71,71,71,71,71,71,71,71,71,71,71,2,71,71,71
마장로,330,330,330,330,330,330,330,330,330,330,330,330,7,330,330,330
마장로14길,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
마장로31길,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6
마장로35길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
마장로37길,52,52,52,52,52,52,52,52,52,52,52,52,0,52,52,52
마장로39가길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
마장로39길,52,52,52,52,52,52,52,52,52,52,52,52,0,52,52,52
마장로42길,141,141,141,141,141,141,141,141,141,141,141,141,5,141,141,141
마장로46길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
마장로9길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
마조로,35,35,35,35,35,35,35,35,35,35,35,35,0,35,35,35
마조로15가길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
마조로15길,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15
마조로1길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
마천로,83,83,83,83,83,83,83,83,83,83,83,83,1,83,83,83
마천로35길,119,119,119,119,119,119,119,119,119,119,119,119,0,119,119,119
마천로51길,31,31,31,31,31,31,31,31,31,31,31,31,0,31,31,31
마천로57길,17,17,17,17,17,17,17,17,17,17,17,17,1,17,17,17
마천로7길,39,39,39,39,39,39,39,39,39,39,39,39,0,39,39,39
마포대로,1326,1326,1326,1326,1326,1326,1326,1326,1326,1326,1326,1326,14,1326,1326,1326
마포대로10길,33,33,33,33,33,33,33,33,33,33,33,33,1,33,33,33
마포대로11길,273,273,273,273,273,273,273,273,273,273,273,273,2,273,273,273
마포대로14길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
마포대로19길,27,27,27,27,27,27,27,27,27,27,27,27,0,27,27,27
마포대로1길,18,18,18,18,18,18,18,18,18,18,18,18,0,18,18,18
마포대로20길,135,135,135,135,135,135,135,135,135,135,135,135,1,135,135,135
마포대로24길,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9
마포대로4길,29,29,29,29,29,29,29,29,29,29,29,29,0,29,29,29
마포대로4나길,42,42,42,42,42,42,42,42,42,42,42,42,0,42,42,42
마포대로4다길,17,17,17,17,17,17,17,17,17,17,17,17,0,17,17,17
마포대로4라길,62,62,62,62,62,62,62,62,62,62,62,62,0,62,62,62
마포대로7길,105,105,105,105,105,105,105,105,105,105,105,105,2,105,105,105
만리재로,425,425,425,425,425,425,425,425,425,425,425,425,11,425,425,424
만리재로14길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
만리재로33길,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31
만리재로37길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
만양로,663,663,663,663,663,663,663,663,663,663,663,663,13,663,663,663
만양로8길,150,150,150,150,150,150,150,150,150,150,150,150,2,150,150,150
망우로,663,663,663,663,663,663,663,663,663,663,663,663,16,663,663,663
망우로12길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
망우로20길,71,71,71,71,71,71,71,71,71,71,71,71,2,71,71,71
망우로25길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
망우로26길,33,33,33,33,33,33,33,33,33,33,33,33,0,33,33,33
망우로55길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
망우로58길,46,46,46,46,46,46,46,46,46,46,46,46,1,46,46,46
망우로65길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
망우로74길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
망우로75길,112,112,112,112,112,112,112,112,112,112,112,112,1,112,112,112
망우로76길,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19
망우로81길,29,29,29,29,29,29,29,29,29,29,29,29,0,29,29,29
망원로,24,24,24,24,24,24,24,24,24,24,24,24,0,24,24,24
망원로10길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
망원로11길,22,22,22,22,22,22,22,22,22,22,22,22,1,22,22,22
망원로1길,41,41,41,41,41,41,41,41,41,41,41,41,0,41,41,41
망원로2길,33,33,33,33,33,33,33,33,33,33,33,33,2,33,33,33
망원로4길,22,22,22,22,22,22,22,22,22,22,22,22,0,22,22,22
망원로7길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
매봉길,685,685,685,685,685,685,685,685,685,685,685,685,20,685,685,685
매봉로,324,324,324,324,324,324,324,324,324,324,324,324,3,324,324,324
매봉로2가길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
매봉로2길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
매봉로4가길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
매봉로4길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
매헌로,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
매헌로14길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
매헌로6길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
면목로,111,111,111,111,111,111,111,111,111,111,111,111,0,111,111,111
면목로30가길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
면목로35길,60,60,60,60,60,60,60,60,60,60,60,60,1,60,60,60
면목로37길,71,71,71,71,71,71,71,71,71,71,71,71,1,71,71,71
면목로38길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
면목로44길,18,18,18,18,18,18,18,18,18,18,18,18,0,18,18,18
면목로55길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
면목로58길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
면목로69길,47,47,47,47,47,47,47,47,47,47,47,47,1,47,47,47
면목로73가길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
면목로84가길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
면목로84길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
면목로92길,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9
면목로95길,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5
명달로,93,93,93,93,93,93,93,93,93,93,93,93,2,93,93,93
명달로11길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
명달로13길,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14
명달로15길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
명달로16길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
명달로17길,13,13,13,13,13,13,13,13,13,13,13,13,2,13,13,13
명달로1길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
명달로20길,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14
명달로22길,22,22,22,22,22,22,22,22,22,22,22,22,0,22,22,22
명달로4길,26,26,26,26,26,26,26,26,26,26,26,26,0,26,26,26
명달로6길,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34
명달로8길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
명달로9길,35,35,35,35,35,35,35,35,35,35,35,35,0,35,35,35
명륜2길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
명륜4길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
명일로,659,659,659,659,659,659,659,659,659,659,659,659,6,659,659,659
명일로10가길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
명일로12길,24,24,24,24,24,24,24,24,24,24,24,24,2,24,24,24
명일로13길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
명일로17길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
명일로24길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
명일로26길,17,17,17,17,17,17,17,17,17,17,17,17,1,17,17,17
명지길,37,37,37,37,37,37,37,37,37,37,37,37,0,37,37,37
모래내로,413,413,413,413,413,413,413,413,413,413,413,413,1,413,413,413
모래내로17길,22,22,22,22,22,22,22,22,22,22,22,22,0,22,22,22
모래내로17안길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
모래내로20길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
모래내로24길,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7
모래내로3길,18,18,18,18,18,18,18,18,18,18,18,18,0,18,18,18
모래내로9길,59,59,59,59,59,59,59,59,59,59,59,59,2,59,59,59
목동남로2길,149,149,149,149,149,149,149,149,149,149,149,149,2,149,149,149
목동남로4길,440,440,440,440,440,440,440,440,440,440,440,440,9,440,440,440
목동동로,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,28,2130,2130,2130
목동동로10길,77,77,77,77,77,77,77,77,77,77,77,77,2,77,77,77
목동동로12길,235,235,235,235,235,235,235,235,235,235,235,235,3,235,235,235
목동동로14길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
목동로,331,331,331,331,331,331,331,331,331,331,331,331,3,331,331,331
목동로15길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
목동로19길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
목동로21길,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9
목동로23길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
목동로25길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
목동로27길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
목동로29길,27,27,27,27,27,27,27,27,27,27,27,27,0,27,27,27
목동로9길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
목동서로,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,23,1556,1556,1556
목동서로2길,207,207,207,207,207,207,207,207,207,207,207,207,1,207,207,207
목동중앙남로,202,202,202,202,202,202,202,202,202,202,202,202,1,202,202,202
목동중앙남로16마길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
목동중앙남로3가길,32,32,32,32,32,32,32,32,32,32,32,32,1,32,32,32
목동중앙남로3길,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25
목동중앙남로4길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
목동중앙남로7길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
목동중앙남로9길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
목동중앙로,245,245,245,245,245,245,245,245,245,245,245,245,2,245,245,245
목동중앙로13길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
목동중앙로13나길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
목동중앙로13다길,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6
목동중앙로3길,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10
목동중앙로5가길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
목동중앙로7길,47,47,47,47,47,47,47,47,47,47,47,47,0,47,47,47
목동중앙본로,146,146,146,146,146,146,146,146,146,146,146,146,1,146,146,146
목동중앙본로19길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
목동중앙본로1길,48,48,48,48,48,48,48,48,48,48,48,48,0,48,48,48
목동중앙본로22길,67,67,67,67,67,67,67,67,67,67,67,67,0,67,67,67
목동중앙본로28길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
목동중앙본로2길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
목동중앙본로30가길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
목동중앙본로30길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
목동중앙본로3길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
목동중앙본로5길,16,16,16,16,16,16,16,16,16,16,16,16,1,16,16,16
목동중앙본로7길,41,41,41,41,41,41,41,41,41,41,41,41,0,41,41,41
목동중앙북로,320,320,320,320,320,320,320,320,320,320,320,320,5,320,320,320
목동중앙북로10길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
목동중앙북로16가길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
목동중앙북로16길,13,13,13,13,13,13,13,13,13,13,13,13,0,13,13,13
목동중앙북로24길,29,29,29,29,29,29,29,29,29,29,29,29,2,29,29,29
목동중앙북로8가길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
목동중앙북로8길,153,153,153,153,153,153,153,153,153,153,153,153,4,153,153,153
목동중앙서로,77,77,77,77,77,77,77,77,77,77,77,77,2,77,77,77
목동중앙서로11길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
목동중앙서로8길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
무학로,424,424,424,424,424,424,424,424,424,424,424,424,9,424,424,424
무학로10길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
무학로12길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
무학로26길,137,137,137,137,137,137,137,137,137,137,137,137,2,137,137,137
무학로6길,64,64,64,64,64,64,64,64,64,64,64,64,1,64,64,64
무학봉28길,58,58,58,58,58,58,58,58,58,58,58,58,1,58,58,58
무학봉길,159,159,159,159,159,159,159,159,159,159,159,159,2,159,159,159
문래로,210,210,210,210,210,210,210,210,210,210,210,210,3,210,210,210
문래로20길,80,80,80,80,80,80,80,80,80,80,80,80,0,80,80,80
문래로4길,207,207,207,207,207,207,207,207,207,207,207,207,2,207,207,207
문래로8길,32,32,32,32,32,32,32,32,32,32,32,32,1,32,32,32
문래북로,32,32,32,32,32,32,32,32,32,32,32,32,0,32,32,32
문성로,194,194,194,194,194,194,194,194,194,194,194,194,8,194,194,194
문성로16나길,16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16
문성로1길,12,12,12,12,12,12,12,12,12,12,12,12,2,12,12,12
문성로38길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
문성로38라길,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
문성로3길,21,21,21,21,21,21,21,21,21,21,21,21,0,21,21,21
문정로,434,434,434,434,434,434,434,434,434,434,434,434,7,434,434,434
문정로13길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
문정로4길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
문정로5길,19,19,19,19,19,19,19,19,19,19,19,19,0,19,19,19
문화촌길,183,183,183,183,183,183,183,183,183,183,183,183,0,183,183,183
미성10길,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25
미성3길,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25
미성5길,65,65,65,65,65,65,65,65,65,65,65,65,3,65,65,65
미성7길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
미성길,70,70,70,70,70,70,70,70,70,70,70,70,1,70,70,70
바우뫼로,187,187,187,187,187,187,187,187,187,187,187,187,5,187,187,187
바우뫼로35길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
바우뫼로37길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
바우뫼로39길,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15
바우뫼로41길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
바우뫼로43길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
바우뫼로7길,137,137,137,137,137,137,137,137,137,137,137,137,5,137,137,137
반포대로,450,450,450,450,450,450,450,450,450,450,450,450,9,450,450,450
반포대로10길,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
반포대로14길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
반포대로18길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
반포대로19길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
반포대로1길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
반포대로21길,45,45,45,45,45,45,45,45,45,45,45,45,1,45,45,45
반포대로22길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
반포대로23길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
반포대로26길,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5
반포대로39길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
반포대로3길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
반포대로4길,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9
반포대로5길,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12
반포대로7길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
반포대로9길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
밤고개로21길,30,30,30,30,30,30,30,30,30,30,30,30,1,30,30,30
밤고개로26길,53,53,53,53,53,53,53,53,53,53,53,53,0,53,53,53
밤고개로27길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
방배로,150,150,150,150,150,150,150,150,150,150,150,150,3,150,150,150
방배로11길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
방배로13길,26,26,26,26,26,26,26,26,26,26,26,26,0,26,26,26
방배로18길,28,28,28,28,28,28,28,28,28,28,28,28,0,28,28,28
방배로19길,32,32,32,32,32,32,32,32,32,32,32,32,0,32,32,32
방배로1길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
방배로26길,35,35,35,35,35,35,35,35,35,35,35,35,1,35,35,35
방배로28길,33,33,33,33,33,33,33,33,33,33,33,33,1,33,33,33
방배로2길,56,56,56,56,56,56,56,56,56,56,56,56,0,56,56,56
방배로30길,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
방배로32길,41,41,41,41,41,41,41,41,41,41,41,41,1,41,41,41
방배로33길,33,33,33,33,33,33,33,33,33,33,33,33,0,33,33,33
방배로34길,28,28,28,28,28,28,28,28,28,28,28,28,1,28,28,28
방배로37길,27,27,27,27,27,27,27,27,27,27,27,27,0,27,27,27
방배로3길,23,23,23,23,23,23,23,23,23,23,23,23,1,23,23,23
방배로40길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
방배로42길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
방배로43길,103,103,103,103,103,103,103,103,103,103,103,103,1,103,103,103
방배로45길,34,34,34,34,34,34,34,34,34,34,34,34,1,34,34,34
방배로5길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
방배선행길,105,105,105,105,105,105,105,105,105,105,105,105,3,105,105,105
방배중앙로,72,72,72,72,72,72,72,72,72,72,72,72,3,72,72,72
방배중앙로21길,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
방배중앙로9길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
방배천로,19,19,19,19,19,19,19,19,19,19,19,19,0,19,19,19
방배천로18길,121,121,121,121,121,121,121,121,121,121,121,121,2,121,121,121
방배천로2안길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
방배천로4길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
방울내로,71,71,71,71,71,71,71,71,71,71,71,71,4,71,71,71
방울내로11길,58,58,58,58,58,58,58,58,58,58,58,58,2,58,58,58
방울내로1길,21,21,21,21,21,21,21,21,21,21,21,21,2,21,21,21
방울내로3길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
방울내로5길,26,26,26,26,26,26,26,26,26,26,26,26,0,26,26,26
방울내로7길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
방울내로9안길,31,31,31,31,31,31,31,31,31,31,31,31,0,31,31,31
방학로,646,646,646,646,646,646,646,646,646,646,646,646,21,646,646,646
방학로11길,227,227,227,227,227,227,227,227,227,227,227,227,12,227,227,227
방학로12길,34,34,34,34,34,34,34,34,34,34,34,34,2,34,34,34
방학로15길,173,173,173,173,173,173,173,173,173,173,173,173,4,173,173,173
방학로5길,36,36,36,36,36,36,36,36,36,36,36,36,0,36,36,36
방학로6길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
방학로7길,40,40,40,40,40,40,40,40,40,40,40,40,1,40,40,40
방학로8길,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,14
방화대로,43,43,43,43,43,43,43,43,43,43,43,43,0,43,43,43
방화대로34길,187,187,187,187,187,187,187,187,187,187,187,187,1,187,187,187
방화대로37길,120,120,120,120,120,120,120,120,120,120,120,120,1,120,120,120
방화대로40길,65,65,65,65,65,65,65,65,65,65,65,65,0,65,65,65
방화대로41길,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31
방화대로42길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
방화대로44길,19,19,19,19,19,19,19,19,19,19,19,19,0,19,19,19
방화대로45길,97,97,97,97,97,97,97,97,97,97,97,97,1,97,97,97
방화대로47가길,123,123,123,123,123,123,123,123,123,123,123,123,1,123,123,123
방화대로47길,154,154,154,154,154,154,154,154,154,154,154,154,2,154,154,154
방화대로48길,382,382,382,382,382,382,382,382,382,382,382,382,6,382,382,382
방화대로49길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
방화대로50길,65,65,65,65,65,65,65,65,65,65,65,65,2,65,65,65
방화동로,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
백련산로,956,956,956,956,956,956,956,956,956,956,956,956,12,956,956,956
백련산로14길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
백련산로2길,317,317,317,317,317,317,317,317,317,317,317,317,6,317,317,317
백련산로4길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
백범로,642,642,642,642,642,642,642,642,642,642,642,642,8,642,642,642
백범로1길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
백범로25길,128,128,128,128,128,128,128,128,128,128,128,128,0,128,128,128
백범로31길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
백범로37길,161,161,161,161,161,161,161,161,161,161,161,161,0,161,161,161
백범로45길,21,21,21,21,21,21,21,21,21,21,21,21,0,21,21,21
백범로51길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
백범로79다길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
백범로90길,242,242,242,242,242,242,242,242,242,242,242,242,4,242,242,242
백범로90다길,82,82,82,82,82,82,82,82,82,82,82,82,1,82,82,82
백범로90라길,23,23,23,23,23,23,23,23,23,23,23,23,0,23,23,23
백제고분로,145,145,145,145,145,145,145,145,145,145,145,145,0,145,145,145
백제고분로12길,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
백제고분로18길,80,80,80,80,80,80,80,80,80,80,80,80,1,80,80,80
백제고분로19길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
백제고분로22길,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
백제고분로32길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
백제고분로37길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
백제고분로40길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
백제고분로41길,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11
백제고분로44길,16,16,16,16,16,16,16,16,16,16,16,16,1,16,16,16
백제고분로45길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
백제고분로46길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
백제고분로50길,22,22,22,22,22,22,22,22,22,22,22,22,0,22,22,22
백제고분로7길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
버드나루로,264,264,264,264,264,264,264,264,264,264,264,264,3,264,264,264
버드나루로12가길,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
버드나루로14가길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
버드나루로15길,13,13,13,13,13,13,13,13,13,13,13,13,0,13,13,13
버드나루로16길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
버드나루로17길,62,62,62,62,62,62,62,62,62,62,62,62,1,62,62,62
버드나루로22길,18,18,18,18,18,18,18,18,18,18,18,18,0,18,18,18
버드나루로5길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
버드나루로7길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
범안로,130,130,130,130,130,130,130,130,130,130,130,130,4,130,130,130
범안로12길,18,18,18,18,18,18,18,18,18,18,18,18,0,18,18,18
범안로15길,39,39,39,39,39,39,39,39,39,39,39,39,0,39,39,39
범안로17길,86,86,86,86,86,86,86,86,86,86,86,86,0,86,86,86
벚꽃로,572,572,572,572,572,572,572,572,572,572,572,572,8,572,572,572
